Object ID,Digital ID,Title,Volume,Alternative Title,Uniform Title,Creator,Contributor,Summary,Note,Subject,Genre,Publisher,Date,Approximate Date,Coverage Temporal,Coverage Spatial,Call Number,Language,Preceding Title,Succeeding Title,Repository,Collection Title,Collection No.,Series,Container,Rights,Standardized Rights Statement
asm0341002366,asm03410023660007001,Page 7,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660008001,Page 8,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660009001,Page 9,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660010001,Page 10,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660011001,Page 11,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660012001,Page 12,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660013001,Page 13,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660014001,Page 14,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660015001,Page 15,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002366,asm03410023660016001,Page 16,"Pan American World Airways teacher, Vol. XV, No. 1, October 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958","Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1958-12,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 15; Folder Title: Pan American World Airways Teacher, Vol. 15, 1958-1959","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002367,asm03410023670001001,Page 1,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670002001,Page 2,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670003001,Page 3,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670004001,Page 4,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670005001,Page 5,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670006001,Page 6,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670007001,Page 7,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670008001,Page 8,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670009001,Page 9,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670010001,Page 10,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670011001,Page 11,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670012001,Page 12,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670013001,Page 13,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670014001,Page 14,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670015001,Page 15,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002367,asm03410023670016001,Page 16,"Pan American World Airways teacher, Vol. XV, No. 2, December 1958",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959","Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1959-03,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 15; Folder Title: Pan American World Airways Teacher, Vol. 15, 1958-1959","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002368,asm03410023680001001,Page 1,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680002001,Page 2,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680003001,Page 3,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680004001,Page 4,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680005001,Page 5,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680006001,Page 6,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680007001,Page 7,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680008001,Page 8,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680009001,Page 9,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680010001,Page 10,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680011001,Page 11,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680012001,Page 12,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680013001,Page 13,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680014001,Page 14,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680015001,Page 15,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002368,asm03410023680016001,Page 16,"Pan American World Airways teacher, Vol. XV, No. 3, March 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959","Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1959-05,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 15; Folder Title: Pan American World Airways Teacher, Vol. 15, 1958-1959","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002369,asm03410023690001001,Page 1,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690002001,Page 2,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690003001,Page 3,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690004001,Page 4,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690005001,Page 5,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690006001,Page 6,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690007001,Page 7,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690008001,Page 8,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690009001,Page 9,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690010001,Page 10,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690011001,Page 11,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690012001,Page 12,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690013001,Page 13,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690014001,Page 14,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690015001,Page 15,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002369,asm03410023690016001,Page 16,"Pan American World Airways teacher, Vol. XV, No. 4, May 1959",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,,Let's fly to Latin America!: an imaginary trip by Flying Clipper,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,"Pan American World Airways, Inc.",,,"A complete classroom project adaptable for all grades; ""Reprinted from The Grade Teacher Magazine""","Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1948,,1940-1949,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 16; Folder Title: Pan American World Airways Teacher, Study units","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002370,asm03410023700001001,Page 1,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,asm03410023700002001,Page 2,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,asm03410023700003001,Page 3,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,asm03410023700004001,Page 4,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,asm03410023700005001,Page 5,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,asm03410023700006001,Page 6,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,asm03410023700007001,Page 7,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002370,asm03410023700008001,Page 8,Let's fly to Latin America!: an imaginary trip by Flying Clipper,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,,By Flying Clipper to Alaska,By Flying Clipper to Alaska,Pan American World Airways teacher,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Alaska -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,,1950s,1950-1959,Alaska,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 16; Folder Title: Pan American World Airways Teacher, Study units","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002371,asm03410023710001001,"Pan American World Airways teacher, Study units",By Flying Clipper to Alaska,,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,,,,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 16; Folder Title: Pan American World Airways Teacher, Study units","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002372,asm03410023720001001,Page 1,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720002001,Page 2,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720003001,Page 3,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720004001,Page 4,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720005001,Page 5,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720006001,Page 6,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720007001,Page 7,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720008001,Page 8,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720009001,Page 9,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720010001,Page 10,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720011001,Page 11,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002372,asm03410023720012001,Page 12,By Flying Clipper to Alaska,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,,By Flying Clipper to Australia and New Zealand,By Flying Clipper to Australia and New Zealand,Pan American World Airways teacher,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Australia -- Description and travel -- Periodicals; New Zealand -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,,1950s,1950-1959,Australia; New Zealand;,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 16; Folder Title: Pan American World Airways Teacher, Study units","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002373,asm03410023730001001,Page 1,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730002001,Page 2,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730003001,Page 3,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730004001,Page 4,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730005001,Page 5,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730006001,Page 6,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730007001,Page 7,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730008001,Page 8,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730009001,Page 9,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730010001,Page 10,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730011001,Page 11,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002373,asm03410023730012001,Page 12,By Flying Clipper to Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,,By Flying Clipper to Germany,By Flying Clipper to Germany,Pan American World Airways teacher,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Germany -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,,1950s,1950-1959,Germany;,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 16; Folder Title: Pan American World Airways Teacher, Study units","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002374,asm03410023740001001,Page 1,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740002001,Page 2,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740003001,Page 3,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740004001,Page 4,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740005001,Page 5,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740006001,Page 6,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740007001,Page 7,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740008001,Page 8,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740009001,Page 9,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740010001,Page 10,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740011001,Page 11,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002374,asm03410023740012001,Page 12,By Flying Clipper to Germany,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,,By Flying Clipper to Ghana,By Flying Clipper to Ghana,Pan American World Airways teacher,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Ghana -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,,1950s,1950-1959,Ghana,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 16; Folder Title: Pan American World Airways Teacher, Study units","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002375,asm03410023750001001,Page 1,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750002001,Page 2,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750003001,Page 3,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750004001,Page 4,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750005001,Page 5,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750006001,Page 6,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750007001,Page 7,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750008001,Page 8,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750009001,Page 9,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750010001,Page 10,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750011001,Page 11,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002375,asm03410023750012001,Page 12,By Flying Clipper to Ghana,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,,By Flying Clipper to Hawaiian Islands,By Flying Clipper to Hawaiian Islands,Pan American World Airways teacher,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Hawaii -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,,1950s,1950-1959,Hawaii;,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 16; Folder Title: Pan American World Airways Teacher, Study units","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002376,asm03410023760001001,Page 1,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760002001,Page 2,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760003001,Page 3,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760004001,Page 4,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760005001,Page 5,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760006001,Page 6,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760007001,Page 7,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760008001,Page 8,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760009001,Page 9,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760010001,Page 10,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760011001,Page 11,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
asm0341002376,asm03410023760012001,Page 12,By Flying Clipper to Hawaiian Islands,,,,,,,,,,,,,,,,,,,,,,,,
